,artist_name,track_name,track_id,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6835,EXO,XOXO (Kisses & Hugs),3Fm1KdUH8FmJOdtFi8MBvx,2013,0.708,0.689,1,-5.428,1,0.0421,0.00678,0.0,0.441,0.563,93.94,186018,4
6836,Falling In Reverse,Goddamn,41z2xWCiwlbJbYuEP3wndP,2013,0.421,0.945,0,-3.083,1,0.0944,0.00258,0.0,0.198,0.646,200.038,190192,4
6837,HAIM,Running If You Call My Name,7p3vvpBKc7QRY1ur4qj2jP,2013,0.619,0.95,0,-5.361,1,0.0571,0.024,0.176,0.0654,0.445,134.389,242520,4
6838,B.o.B,John Doe (feat. Priscilla),0NIIKjRSjFVfjkgcgWlgQu,2013,0.722,0.697,10,-7.083,1,0.0404,0.239,0.0,0.062,0.487,120.132,212006,4
6839,Woodkid,The Golden Age,0G2tHYsAHueVaPhTTBbVna,2013,0.545,0.752,2,-6.745,1,0.0362,0.723,0.136,0.138,0.232,132.033,224720,4
6840,Sleeping At Last,I'm Gonna Be (500 Miles),09MdiypXlcb1kohV3cO03p,2013,0.413,0.202,4,-14.05,1,0.0444,0.951,0.0,0.125,0.266,128.767,212045,5
6841,Shreya Ghoshal,Nagada Sang Dhol,7EMtya5oRIKRab9VAUDLQY,2013,0.743,0.921,3,-5.005,0,0.139,0.289,0.0064,0.0402,0.684,113.268,273256,3
6842,2CELLOS,Every Breath You Take,0TnPoPPc3AQ0KbPrPTrdE6,2013,0.434,0.199,6,-17.409,1,0.0419,0.768,0.849,0.111,0.411,125.809,228640,4
6843,Cher Lloyd,With Ur Love (feat. Juicy J),6WKrZXEZnjSmWOWvp2Gilu,2013,0.559,0.867,9,-1.903,1,0.0472,0.0188,0.0,0.136,0.721,169.969,225533,4
6844,Ray J,I Hit It First,6nJN1GYIHIdg1HQtrmJsqU,2013,0.647,0.702,0,-8.168,1,0.0677,0.0194,0.0,0.16,0.508,97.972,205714,4
6845,Andrew Belle,Dark Matter,0x0h9kwGhCv78fMRo8ChhZ,2013,0.483,0.806,7,-5.111,0,0.0321,0.0881,0.000895,0.0991,0.19,147.049,318439,4
6846,Lil Jon,Work,621BVKBxwRPZLSWraKssY3,2013,0.887,0.805,1,-6.648,1,0.193,0.179,0.0308,0.0402,0.423,127.986,213787,4
6847,Fabolous,When I Feel Like It,7gcvKQTSUwRJJaeOJkDkN1,2013,0.739,0.56,1,-7.227,1,0.0674,0.0125,0.0,0.223,0.205,114.984,258080,4
6848,Bernward Koch,The Enchanted Path,4iMiLm8NqP0RJVr28HxQQK,2013,0.255,0.127,0,-14.78,1,0.0323,0.929,0.954,0.104,0.0388,95.953,255760,4
6849,Kaskade,Move for Me - GTA Remix,6dQjNuYZiYHKuEY53Ytkuo,2013,0.443,0.653,1,-7.858,1,0.0968,0.00428,0.00331,0.14,0.166,139.593,278576,4
6850,Yeah Yeah Yeahs,Sacrilege,2pQZ9g4vaFNXO42kMe8e3w,2013,0.527,0.947,9,-3.491,1,0.0548,0.161,0.00217,0.591,0.506,119.976,230213,4
6851,G-DRAGON,Crayon,4CluCFFy6i1MUL1cYdoCif,2013,0.718,0.934,11,-3.787,0,0.169,0.046,0.0,0.687,0.308,132.019,196920,4
6852,The Story So Far,Playing the Victim,5Q1ptxELgsDqhXRr81mPui,2013,0.384,0.981,11,-2.658,1,0.175,6.65e-05,0.0,0.0982,0.538,160.899,170344,3
6853,Warpaint,Disco//very,37Oojxm0tKyUFiyfn52LHU,2013,0.644,0.763,1,-7.939,1,0.0356,0.00492,0.0483,0.167,0.644,97.144,244397,4
6854,Laura Marano,Parachute,1KCvYtHZZ4436T0t2is9YC,2013,0.482,0.613,6,-5.063,1,0.0305,0.223,0.0,0.0957,0.121,83.005,194400,4
6855,Justin Timberlake,Murder (feat. Jay-Z),0tsiZxE0FnaganbRLQx5Ru,2013,0.57,0.707,1,-6.975,1,0.246,0.0152,6.52e-05,0.106,0.433,107.034,307560,4
6856,Ricardo Arjona,Porque Es Tan Cruel El Amor,14Osyrs4kYXhH928UVP0ku,2013,0.582,0.3,9,-13.604,1,0.0333,0.415,0.0,0.082,0.319,133.488,266653,4
6857,Angel Haze,Battle Cry,13kiXTWqDhjZFh6A8dsJvl,2013,0.47,0.871,0,-6.662,0,0.299,0.0117,0.0,0.343,0.454,160.212,292098,4
6858,Danny Wright,"Brahms's Lullaby (""Wiegenlied: Guten Abend, gute Nacht"" )",3bzdBDI83EVClJlArkrLiZ,2013,0.434,0.0232,7,-26.147,1,0.0366,0.969,0.874,0.0924,0.196,86.053,246735,3
6859,Kenny Rogers,You Can't Make Old Friends - Duet with Dolly Parton,48Xp0fGOluD1NJmHOeYFg5,2013,0.53,0.322,3,-9.86,1,0.035,0.772,4.99e-05,0.11,0.337,173.986,242680,4
6860,Major Lazer,Jessica,6aKrbm21hq4Lvet7hQ5g3b,2013,0.635,0.496,1,-5.59,1,0.0478,0.209,0.702,0.134,0.308,84.06,253693,4
6861,Tryhardninja,Fallen Kingdom (Approaching Nirvana Remix),2Lh5QSUyAMsun7ueSar2sL,2013,0.514,0.686,5,-7.138,0,0.0512,0.0392,8.58e-06,0.117,0.228,127.895,253594,4
6862,CL,THE BADDEST FEMALE 나쁜 기집애,0NLK9ouDRXuzDypCNtv8h1,2013,0.725,0.84,9,-4.861,1,0.0583,0.00456,0.0,0.337,0.675,140.054,223034,4
6863,James Blunt,Postcards,5iv1TxMh06FeEBT6wl4qPU,2013,0.723,0.617,11,-8.312,1,0.0301,0.566,0.0,0.252,0.677,100.016,286973,4
6864,Kodaline,Way Back When,38WLWAknVGyrJkVjYP37hy,2013,0.632,0.643,9,-6.512,1,0.0328,0.348,0.000146,0.335,0.51,110.044,204280,4
6865,Ace Hood,Have Mercy,53TZn5GzNk9z2qMvb3W7k2,2013,0.75,0.628,10,-6.958,0,0.243,0.0456,0.0,0.135,0.553,81.458,294520,4
6866,Rahat Fateh Ali Khan,"Teri Ore (From ""Singh Is Kinng"")",7KF2NJNmZWHhH1KvcfpXGU,2013,0.483,0.798,2,-4.623,1,0.0972,0.176,0.0,0.24,0.691,83.684,339592,4
6867,The Head and the Heart,Homecoming Heroes,7AKxE1QMDDzqAOnD3ocYKT,2013,0.458,0.717,3,-8.009,1,0.0293,0.257,0.222,0.0976,0.465,133.637,226210,4
6868,Juicy J,Wax,5IyqlsLrwXFkKUKNFTCy2N,2013,0.882,0.753,9,-7.023,1,0.0911,0.00721,0.0,0.228,0.643,128.01,213307,4
6869,Kevin Gates,Careful,6E7mh5MHmrA3TR57Y3p1j1,2013,0.834,0.75,7,-3.462,1,0.294,0.0979,0.0,0.383,0.669,89.235,156927,4
6870,Mako,Beam - Dannic Radio Mix,19y84L32oSIuYeVtxfGHUA,2013,0.417,0.843,1,-4.72,0,0.0509,0.00229,7.84e-06,0.275,0.445,127.945,168838,4
6871,bo en,Miss You,5XkTer2cNrqMAAYOiqwdJt,2013,0.743,0.672,3,-9.135,1,0.214,0.234,1.62e-05,0.869,0.506,115.977,202875,4
6872,Kurt Hugo Schneider,Heart Attack,5gBVDV1M9UBfWtOlD9zFUw,2013,0.453,0.873,5,-2.135,0,0.0778,0.143,0.0,0.093,0.451,175.917,208125,4
6873,Rise Against,Like the Angel,4t2rjxCXIJnBmRBkXJOYa5,2013,0.512,0.976,10,-3.092,0,0.0861,0.000747,2.52e-05,0.215,0.428,95.465,166880,4
6874,Britney Spears,"Ooh La La (from ""The Smurfs 2"")",7bpvfjoneSQvW0tbtVm1Jk,2013,0.69,0.568,6,-4.501,1,0.0525,0.0165,6.98e-06,0.111,0.728,128.059,257493,4
6875,Icona Pop,Girlfriend,6JqRzMVuX8sO5huQpG1vbi,2013,0.567,0.81,5,-4.907,1,0.0409,0.00187,0.0,0.333,0.604,128.939,171320,4
6876,G-DRAGON,WHO YOU?,3ktHHYo4LW8wFVzgBBpEI3,2013,0.751,0.731,1,-4.38,1,0.213,0.204,0.0,0.198,0.763,90.028,201428,4
6877,Rocko,"U.O.E.N.O. Remix (feat. Future, Wiz Khalifa)",1P80QWZJ4oQqlp5GBBoTLd,2013,0.432,0.703,10,-3.845,0,0.332,0.461,0.0,0.779,0.663,187.302,262857,3
6878,FKA twigs,Water Me,60MP5Sx3e6OGVEBEDfKREv,2013,0.476,0.452,10,-10.761,0,0.0984,0.655,0.04,0.141,0.197,120.287,204737,4
6879,Hopsin,Nollie Tre Flip,2sywvGUBuSuYICHHKOElSn,2013,0.843,0.773,6,-6.893,1,0.291,0.251,0.0,0.0899,0.417,90.039,211573,4
6880,Girl's Day,기대해,4p1mcA5wVKjzUfdxPoxSax,2013,0.717,0.953,0,-1.255,1,0.0847,0.153,0.0,0.347,0.832,126.994,196827,4
6881,Matthew Mole,The Wedding Song,13vx6Zhvz7A8gDNquI56FE,2013,0.461,0.248,8,-9.131,1,0.0311,0.834,0.0,0.122,0.233,120.731,179667,4
6882,Falling In Reverse,Self-Destruct Personality,0yG1vrFUVf4C4yTSIO22s3,2013,0.442,0.989,8,-3.512,1,0.105,0.00827,0.0,0.368,0.353,170.121,256066,4
6883,Tyler Farr,"Chicks, Trucks, and Beer (feat. Colt Ford)",6UP1XUjfh31BTPeSBh7C0l,2013,0.637,0.915,7,-5.508,1,0.0494,0.0125,0.0,0.0477,0.718,109.018,215880,4
6884,The Front Bottoms,Swear To God The Devil Made Me Do It,28c58R4iB9YJrpoT5Xi1Py,2013,0.41,0.931,9,-5.323,1,0.0445,0.0209,1.52e-05,0.0823,0.68,143.052,211983,4
6885,Demi Lovato,Heart By Heart,6hp52bCSCN4nmAr3YMNKMF,2013,0.517,0.744,8,-4.826,0,0.0285,0.178,0.0,0.12,0.379,139.983,224493,4
6886,Jerry Lee Lewis,Great Balls of Fire,7xe3EQCvXnx6Q0zs41Y65n,2013,0.592,0.627,10,-10.14,1,0.0662,0.55,0.0,0.43,0.909,79.567,111240,4
6887,Shannon and The Clams,Rip Van Winkle,5zrQA1pPrlZfhy50ua01ez,2013,0.242,0.779,6,-4.999,1,0.0524,0.00681,1.03e-06,0.338,0.766,173.713,132227,4
6888,Candy Claws,Pangaea Girls (Magic Feeling),49DmTlbizOa1VTQRqVAuWJ,2013,0.369,0.68,6,-5.666,1,0.0379,0.000364,0.676,0.149,0.438,119.952,191491,4
6889,Empire of the Sun,I’ll Be Around,4DCCMtWcfWWlGg4EIK79Md,2013,0.694,0.743,0,-8.418,1,0.032,0.209,0.00495,0.191,0.67,116.738,270581,4
6890,BOY,Little Numbers,7g9itbaGBaJ6ZDJMdGnJOw,2013,0.7,0.786,8,-4.867,1,0.0277,0.137,0.0,0.0949,0.721,96.003,221840,4
6891,Atmosphere,Say Shh,2fJsPwOZ9QaK3oOKd9uAIC,2013,0.87,0.775,6,-3.209,1,0.312,0.032,0.0,0.351,0.9,84.003,294160,4
6892,Blue October,Sway,6rAAxTJsJ8o0tSnjLLUIIa,2013,0.615,0.882,1,-5.655,1,0.0321,0.0215,0.156,0.0862,0.612,91.989,287427,4
6893,Monster Rally,Lovely You,6VBwgjSdFukVSz7nSbTvXV,2013,0.681,0.634,9,-11.831,0,0.0436,0.711,0.181,0.132,0.819,84.03,127650,4
6894,Washed Out,Don't Give Up,6VzljrhwFZToTt6QrH29eA,2013,0.504,0.886,6,-7.56,0,0.049,0.0152,0.0378,0.697,0.562,93.96,234680,4
6895,Becky G,Play It Again,2MdtJWg3tsw1oPbpbIVzJK,2013,0.714,0.69,1,-4.747,1,0.158,0.0445,0.00429,0.099,0.93,159.998,189160,4
6896,Bastille,"Weight Of Living, Pt. II",1zahcPiknqZfH5hqdhzA2V,2013,0.573,0.802,0,-5.087,1,0.0519,0.0231,4.04e-06,0.101,0.422,129.969,174840,4
6897,Möwe,Sonnenkind - MÖWE Remix,5Ldkz9SwI7nkAAunQld3aF,2013,0.84,0.762,1,-8.671,1,0.049,0.259,0.493,0.0658,0.793,124.031,383226,4
6898,Daughtry,Baptized,4vULYUkzk4KZ7h3doUsCYq,2013,0.61,0.863,6,-6.437,0,0.0373,0.00182,9.1e-06,0.856,0.64,123.029,190467,4
6899,7eventh Time Down,The One I'm Running To,0ecoaSvtqpB73xKnvntUCE,2013,0.612,0.668,11,-5.661,1,0.0445,0.000474,9.81e-06,0.109,0.435,118.018,178809,4
6900,Catching Flies,Mt. Wolf - Life Size Ghosts - Catching Flies Remix,3gE9U5mNrJewDXN1wU7d8x,2013,0.45,0.433,8,-10.839,0,0.0419,0.0123,0.143,0.198,0.0393,113.508,254118,5
6901,Tyga,Get Loose,3Eq2EC4a9DsuKndE5VctM6,2013,0.924,0.562,9,-8.288,1,0.253,0.0656,0.0,0.508,0.408,105.539,167147,4
6902,Set It Off,Freak Show,28qHtpV7dkgqUDCd1tYJ9t,2013,0.443,0.92,8,-3.535,0,0.0737,0.00518,0.0,0.173,0.575,149.933,173840,4
6903,Joshua Radin,Beautiful Day,1aMvViuAn7i8gRapm8C0p8,2013,0.689,0.429,4,-9.301,1,0.0275,0.233,0.004,0.0859,0.595,95.014,212258,4
6904,Mitski,Humpty,4is2lDOSQPmYzvxY33dX40,2013,0.339,0.286,7,-12.255,1,0.0297,0.87,1.58e-05,0.0948,0.243,140.987,201088,3
6905,La Oreja de Van Gogh,El Primer Día del Resto de Mi Vida - Directo Primera Fila,3ozuHMral4k7ALNOgPdxQ8,2013,0.599,0.806,2,-5.341,1,0.0432,0.0979,2.01e-06,0.963,0.492,96.962,262840,4
6906,French Montana,Freaks,29r4I5RTxDR440DkqhbD9s,2013,0.771,0.895,9,-4.805,1,0.253,0.0499,0.0,0.571,0.771,96.576,181920,4
6907,Capital Cities,"I Sold My Bed, But Not My Stereo",5U3qiJCXKCJ40Nf6tkI7Sq,2013,0.688,0.808,1,-5.618,0,0.0445,0.00126,0.00183,0.0557,0.956,122.024,234333,4
6908,Jon Langston,Stronger Than Whiskey,5yN6GT4nP1Jwv9xoCOhHil,2013,0.522,0.645,9,-5.977,1,0.0277,0.00671,5.44e-05,0.102,0.26,76.968,262013,4
6909,Arcade Fire,We Exist,3hDpkvXDbmcrKya8CUS6lN,2013,0.566,0.495,9,-8.758,1,0.0272,0.00616,0.218,0.173,0.373,116.392,343784,4
6910,Baby Bash,Low-Key (feat. Raw Smoov),5wq2DdAb4pCXQXoLAoH9rQ,2013,0.714,0.698,8,-6.874,1,0.0529,0.00364,0.0,0.1,0.343,97.031,199430,4
6911,Portugal. The Man,Waves,62d2bS1weWhdHZH1lSpJp8,2013,0.444,0.556,4,-7.048,0,0.0275,0.0228,0.676,0.169,0.0733,139.939,291000,4
6912,Avicii,X You - Radio Edit,330r0K82tIDVr6f1GezAd8,2013,0.49,0.725,10,-6.854,1,0.0763,0.00813,0.119,0.377,0.106,126.004,200480,4
6913,Kodaline,Brand New Day,4EPJZZfwmToEj4XSXjP6NY,2013,0.57,0.89,3,-3.808,1,0.0322,0.0127,0.000151,0.124,0.57,121.015,205280,4
6914,Selena Gomez,Like A Champion,6vftvAdsEAAJTGQrUmHnei,2013,0.705,0.903,9,-4.091,0,0.118,0.0736,0.0,0.185,0.935,90.001,175760,4
6915,Justin Timberlake,Amnesia,13KLgTgYlAw8uABDLJsOsQ,2013,0.411,0.514,5,-6.603,0,0.0424,0.175,0.000795,0.161,0.37,87.946,424813,3
6916,Ellie Goulding,Goodness Gracious,2RW9qqrhPwMPHlWx57CalB,2013,0.568,0.8,4,-5.153,1,0.0687,0.0449,0.0,0.343,0.55,115.104,226910,4
6917,The Story So Far,Face Value,7l8YQsU2jH0BJxmhbBgMc6,2013,0.36,0.975,6,-3.019,1,0.115,2.08e-05,0.00167,0.119,0.391,173.025,172911,3
6918,Hardwell,Apollo - Radio Edit,5v54ZQ0glzbB9XUPTaX0cj,2013,0.56,0.742,9,-6.122,1,0.0666,0.015,0.0134,0.639,0.275,128.06,209766,4
6919,will.i.am,Fall Down,4mWJSCa5i4HKPP71NbEqhF,2013,0.619,0.621,0,-5.465,0,0.0357,0.00994,0.00332,0.121,0.338,127.042,307493,4
6920,Paramore,Be Alone,07isIbQefUUFa28iA0dzHR,2013,0.369,0.977,2,-3.639,1,0.0768,8.31e-05,3.03e-06,0.799,0.549,160.087,220080,4
6921,Jake Miller,Steven,7MeZCBNEBgg49625EANBmB,2013,0.786,0.915,5,-5.816,0,0.0997,0.401,0.0,0.166,0.72,115.709,185898,4
6922,Christina Grimmie,With Love,5wEuWVcE1pTsnoTOz1B7jU,2013,0.431,0.445,2,-5.672,1,0.0264,0.776,0.000179,0.239,0.2,150.09,237933,4
6923,Avicii,Wake Me Up - EDX Miami Sunset Remix,6vQ0VbsRRFOYVmjAMM8c2a,2013,0.717,0.924,11,-4.377,0,0.0824,0.00518,0.0473,0.362,0.682,127.997,392812,4
6924,Max Frost,Nice and Slow - EP Version,49FF92uImAUfwgmoJMSwGQ,2013,0.592,0.686,11,-6.333,0,0.0478,0.253,0.000496,0.132,0.67,82.449,230640,4
6925,Radical Face,The Mute,4KMZqHXHjBajYRVNX5aAJn,2013,0.699,0.396,1,-11.122,1,0.0348,0.644,0.0744,0.111,0.213,111.229,236267,4
6926,Problem,Say That Then (feat. G. Malone),6DNPPT0DTK35VeoZkcZYuw,2013,0.787,0.634,0,-10.061,1,0.222,0.00983,0.0,0.0591,0.355,100.04,172110,4
6927,Intocable,El Poder De Tus Manos,5cK8SOO5rp6FTJEaq6ojzN,2013,0.6,0.719,0,-6.488,1,0.107,0.394,0.0,0.109,0.852,90.843,182893,4
6928,Bastille,Skulls,5GVJMiKlCEQUPDzaZaYHfO,2013,0.658,0.88,6,-7.844,1,0.0776,0.0111,0.168,0.122,0.354,115.0,251533,4
6929,Luis Fonsi,No Me Doy Por Vencido,1eLRga2SlL8WNMe3IbwP3q,2013,0.273,0.719,3,-3.995,1,0.0605,0.418,0.0,0.393,0.41,173.252,237093,3
6930,Ellie Goulding,Explosions,1a0BdV0rApAOX1nGOCxeSa,2013,0.378,0.53,5,-6.676,1,0.0304,0.721,0.0,0.328,0.146,95.977,243886,4
6931,Damien Jurado,If the Sun Stops Shinin',1aLGTVwrYqxWCBwEGsp2VD,2013,0.501,0.381,2,-5.666,1,0.027,0.963,0.00406,0.219,0.508,138.062,176760,4
6932,G-DRAGON,Missing You,1LSNDl7np1Fs3xNoXiKUGC,2013,0.742,0.792,5,-4.713,1,0.0651,0.14,0.0,0.0704,0.78,122.998,207090,4
6933,Part Time,I Can't Get You Out,7gy2B5uInTY0HOBG9Z1749,2013,0.52,0.67,2,-7.356,1,0.0343,0.0029,0.0653,0.135,0.73,153.229,190238,4
6934,Brett Dennen,Wild Child,6NFIiksonOSmlPfSKj3kNc,2013,0.708,0.657,4,-7.047,1,0.0404,0.0802,1.92e-06,0.125,0.781,150.013,217120,4
6935,Hayden James,Permission To Love,13V90m5e1r9MEPZJS1LFGH,2013,0.661,0.538,9,-9.414,0,0.0411,0.0457,0.0106,0.241,0.0928,100.041,264486,4
6936,DJ Khaled,Never Surrender,7t30XQp7B6fu32CjENcDBq,2013,0.47,0.803,1,-5.232,1,0.196,0.117,0.0,0.114,0.484,76.654,385840,4
6937,The Piano Guys,What Makes You Beautiful,78sadk681kINGMrxXw1iDl,2013,0.732,0.596,4,-10.064,1,0.0325,0.856,0.94,0.0824,0.496,130.054,174267,4
6938,G-DRAGON,One of a Kind,5w3nEh5I3eqU7RSPssdpE1,2013,0.636,0.801,7,-6.105,1,0.298,0.133,0.0,0.0876,0.753,171.962,205876,4
6939,Martin Garrix,Animals - Victor Niglio & Martin Garrix Festival Trap Mix,0g5S3hPuTNFWRq2CbpXy9F,2013,0.42,0.873,1,-4.326,1,0.0491,0.00429,0.827,0.0349,0.344,139.931,198480,4
6940,Colbie Caillat,When The Darkness Comes,3wVVIeC1tLfBxXtISoBZaA,2013,0.341,0.282,2,-10.821,1,0.031,0.772,1.5e-05,0.0976,0.133,155.831,256347,3
6941,Atoms For Peace,Ingenue,6jRAiWrKhURIcFGPEeMnsD,2013,0.684,0.542,5,-10.559,1,0.0382,0.836,0.812,0.133,0.441,96.88,270067,4
6942,HAIM,Let Me Go,26Ij4Z5uXledB0fRg7V9av,2013,0.397,0.835,0,-5.803,1,0.15,0.0237,0.00122,0.111,0.0911,127.884,248240,4
6943,Sara Bareilles,Satellite Call,0Jab895fPkyyQdNkMl6nYi,2013,0.571,0.474,1,-7.295,1,0.0241,0.289,0.0318,0.1,0.304,104.956,290560,4
6944,Intocable,Robarte Un Beso,7bHg1h1DwLtuqzfUteHULG,2013,0.816,0.752,8,-4.053,1,0.0293,0.455,3.05e-05,0.13,0.974,128.966,193933,4
6945,Pacific Air,Float,3yt2uGIGep27Q3vtwMXM7d,2013,0.706,0.65,9,-7.299,0,0.0357,0.069,3.45e-06,0.181,0.625,120.005,198987,4
6946,Noah Gundersen,Day Is Gone - from Sons of Anarchy,2CtHCWOxvOL33wm2OyHOtj,2013,0.362,0.149,0,-14.546,1,0.0402,0.863,7.84e-05,0.116,0.183,117.064,264773,4
6947,The 1975,Woman,4KFXyjSCge9UpOvyf0ETH6,2013,0.279,0.189,9,-12.37,1,0.0363,0.972,0.201,0.114,0.065,127.346,182161,3
6948,Cristian Castro,Nunca Voy A Olvidarte,5C2piF5AjMt4pCh0sgpeUB,2013,0.546,0.794,3,-7.122,1,0.055,0.258,1.4e-05,0.329,0.603,156.121,300640,4
6949,MS MR,Dark Doo Wop,6G3PTnAbB18pWElixeBDdQ,2013,0.533,0.448,3,-7.003,0,0.0249,0.371,1.37e-05,0.37,0.273,99.957,171387,4
6950,Starbomb,Regretroid,5EATFk0nufT4iw0BUqDi1O,2013,0.641,0.9,6,-5.181,1,0.168,0.322,0.0,0.0814,0.945,150.027,117931,4
6951,Paramore,Tell Me It's Okay - Demo,1b0sV4coLmS3ri2kZjr98z,2013,0.458,0.906,4,-4.291,1,0.219,0.0516,0.0,0.0955,0.592,158.076,163517,4
6952,E-40,Episode,1r3hsLb5yAkqDqBOvnD5d4,2013,0.694,0.636,3,-5.615,1,0.0794,0.0323,0.0,0.117,0.32,92.057,232093,4
6953,Sage The Gemini,Swerve,1rydnXY9kvDNjhnjNOb2if,2013,0.76,0.431,2,-8.522,1,0.122,0.596,0.0,0.0984,0.342,95.025,165240,4
6954,Cher,Woman's World,57TMYpvEHheoTxf9Wdg3sh,2013,0.681,0.902,7,-3.386,0,0.0515,0.245,0.0,0.632,0.579,127.999,221893,4
6955,Andrew Belle,I Won't Fight It,0U4qS61mEOISD1ajxgjMwu,2013,0.288,0.508,4,-8.663,1,0.0367,0.533,0.626,0.0909,0.0382,155.921,331126,4
6956,Kinokoteikoku,パラノイドパレード,61e3DNqX7Xyl6g9o8LZI22,2013,0.224,0.821,2,-2.455,1,0.0516,0.177,0.000246,0.265,0.503,86.297,313547,4
6957,Zedd,Stay The Night - Featuring Hayley Williams Of Paramore / Zedd & Kevin Drew Remix,2b0iF7MXjxr8yiCNX4izxz,2013,0.562,0.956,5,-2.298,0,0.251,0.00912,0.0,0.23,0.529,128.012,243693,4
6958,Matchbox Twenty,Mad Season,6s20432UXqoKylAbCemNCG,2013,0.278,0.87,10,-5.368,1,0.0547,0.13,0.0,0.286,0.577,171.992,302107,4
6959,The Wanted,We Own The Night - The Chainsmokers Edit,6h9xi8i9zVOXk5FqGqcBNH,2013,0.602,0.839,8,-3.561,0,0.0389,0.0141,0.0083,0.0897,0.402,126.001,228987,4
6960,Gabrielle Aplin,The Power of Love,0sE9ZTxMxYneIUAEHN4Tg7,2013,0.277,0.291,11,-9.851,0,0.0306,0.901,2.47e-05,0.103,0.175,75.119,245160,3
6961,Gregory Alan Isakov,She Always Takes It Black,7JnUuk8khG40Y3xQWSNiDG,2013,0.334,0.145,11,-18.509,1,0.0402,0.836,0.0193,0.103,0.171,113.717,170640,3
6962,The Story So Far,Framework,3L6PjSPTkiBATsRZcqlgVq,2013,0.394,0.983,8,-3.246,1,0.0893,1.81e-05,3.67e-05,0.135,0.384,83.472,188383,4
6963,A$AP Ferg,"Shabba REMIX (feat. Shabba Ranks, Busta Rhymes & Migos)",6dEwByRwJTnycFUlSz4ufp,2013,0.841,0.765,11,-6.099,0,0.225,0.0632,0.0,0.518,0.341,120.072,296613,4
6964,Paul Anka,My Way (with Frank Sinatra),2AWrMxtkqFVrxbQtrT4rxQ,2013,0.368,0.347,5,-10.457,0,0.0305,0.711,0.0,0.0954,0.196,77.962,312387,4
6965,Foxygen,No Destruction,2aYvXJhIBrxcEnk7uCJCjN,2013,0.599,0.676,2,-8.213,1,0.0261,0.31,0.0013,0.14,0.895,112.977,296573,4
6966,Ed Sheeran,Afire Love,6Tb6jpTsEMuBnxYo2HuSiK,2013,0.552,0.637,5,-6.568,1,0.0445,0.464,1.63e-05,0.136,0.333,97.97,314280,4
6967,Lescop,La forêt,3mEb1rDaVl13swOcpkItwJ,2013,0.862,0.468,7,-5.697,1,0.0708,0.00456,0.714,0.0884,0.737,132.03,284508,4
6968,Sick Puppies,There's No Going Back,42oEN35FPwWHOOtdWPj16C,2013,0.453,0.879,9,-5.755,1,0.0721,0.000395,0.0,0.307,0.246,164.923,202040,4
6969,Watsky,Ugly Faces,1ZcqKz4SkeV4hIpOZWXN7Z,2013,0.827,0.443,10,-12.184,0,0.306,0.0565,0.000354,0.0757,0.245,133.906,177240,4
6970,Our Last Night,Skyfall,77WO0JSWRfhu0ek3Zp2amk,2013,0.356,0.925,4,-2.193,1,0.077,0.00755,0.0,0.105,0.323,76.543,249412,4
6971,Dead Ghosts,Roky Said,2VDxMrYLnQy8NdsKCzbdnO,2013,0.288,0.696,7,-7.315,1,0.0444,0.0023,0.0232,0.295,0.157,136.531,196053,4
6972,I See Stars,New Demons,4wCW9DKPxDG0PycDswpPxN,2013,0.216,0.947,8,-3.026,1,0.199,0.000352,0.000521,0.292,0.176,169.939,281120,4
6973,The Show Ponies,Gone,5xZV3jkOFbKLH7ywEqGORA,2013,0.725,0.666,2,-5.514,1,0.0774,0.754,1.05e-06,0.15,0.582,120.139,158827,4
6974,Tori Kelly,Daydream,1gPVp4acBJk7vdTTwDs6rV,2013,0.698,0.428,4,-8.912,1,0.107,0.191,0.0,0.453,0.249,87.831,240533,4
6975,Ben Rector,Forever Like That - Acoustic,3vX6aWUXSlhEmNG5kT26fE,2013,0.648,0.0657,7,-12.38,1,0.0555,0.805,0.0,0.149,0.393,109.283,259147,3
6976,The Royal Concept,Gimme Twice,3DUBhiM44zetJNERX0n8Nk,2013,0.409,0.951,11,-3.487,1,0.157,0.000306,8.11e-06,0.314,0.523,155.967,204227,4
6977,Mario,Somebody Else (feat. Nicki Minaj),0wBBEAVHlxjWpBY2SQZOIv,2013,0.699,0.811,4,-5.11,0,0.174,0.0829,0.0,0.181,0.577,90.962,249880,4
6978,DJ Snake,Bird Machine,2BKawKIR2ZBMX4DLK6oB0c,2013,0.719,0.668,7,-6.35,1,0.0479,0.000352,0.498,0.0851,0.166,99.995,198000,4
6979,Bastille,Haunt - Demo,0ZyOaabrLGU0rDLhnVALSQ,2013,0.393,0.6,2,-7.136,0,0.0634,0.708,0.0,0.199,0.237,163.971,172707,4
6980,Problem,Do It Big,4i3534qLBcyQjVleRVHugD,2013,0.86,0.596,2,-7.179,1,0.0932,0.00655,0.0,0.103,0.168,100.024,203719,4
6981,Common Kings,Your Turn,4aG41nJ7tfC1Z4yuVyhjRr,2013,0.669,0.688,0,-8.807,0,0.0899,0.00953,0.0,0.0613,0.889,81.944,201200,4
6982,Jim James,State of the Art - A.E.I.O.U.,1oHp0l35qOOJS4zrElISNb,2013,0.421,0.496,9,-9.977,0,0.0523,0.643,0.00793,0.169,0.167,143.986,317400,4
