,artist_name,track_name,track_id,popularity
213,Gorgon City,Go Slow (with Kaskade),4V7phnA6Q5Z2w3Vj9cZwe4,62
214,ILLENIUM,That’s Why (with GOLDN),4HQwS0eDQ57zOER0fp7DoD,55
215,Lost Sky,Where We Started,4wX3QCU2hWtuPiv8GSakrz,65
216,Said the Sky,Hero,1TbtdFSGDB7tREDarNlUne,53
217,Kygo,Think About You - Galantis Remix,4fC6tDEFmSBBCRBUOPeQ8b,59
218,David Guetta,Make It To Heaven (with Raye),5dS2dvXVPe7AR6UwBpnomW,65
219,Armin van Buuren,Blah Blah Blah,1moFkZDqcjQNeXtyoanLHv,67
220,Louis The Child,Too Close (with Wrabel),2B5uUYyiDpFCgEGdbVpOZj,54
221,KSHMR,No Regrets (feat. Krewella),58hjBuGWj43LQ6WjN3ZQAK,63
222,Vincent,Lost & In Love (with The Griswolds),4NygofUM6dOKStHFHZQdtb,55
223,pluko,i want you,6lzhQZlu2c0CZ947BmHJhP,54
224,Don Diablo,Brave,0GRoERSBBky3YgdKW2w2Vc,65
225,Alesso,In The Middle,7JHdotEeGSIbtFuo4dVvsC,63
226,Zeds Dead,Stars Tonight,7qEb82neL4upEhMUrkljpa,54
227,Lost Kings,Try,2Q3uUxPpTKY4MjY5SRFSHK,55
228,Netsky,I Don’t Even Know You Anymore (feat. Bazzi & Lil Wayne),5pzeevBDvU6GVXqUKoiYDX,59
229,Bassnectar,Illusion (feat. Born I),1coG30H5gED9tscKZookCC,53
230,Alesso,Sad Song (feat. TINI),2JoIjuzRplpYGvvLpSW2on,65
231,Jax Jones,Tequila - Jax Jones & Martin Solveig Present Europa,6fU55C7VdMSSkJ0ZGmX2Kg,69
232,Sam Feldt,Post Malone (feat. RANI) - Joe Stone Remix,43XVdVydjpHCCGMrsjc785,65
233,Lucas Estrada,Blinding Lights,7JAo7wy8BzmP9smtTJ3fuU,66
234,Tiësto,BLUE,79Vz5MNH7Qe4F7hPKT8tPz,71
235,Whethan,Summer Luv (feat. Crystal Fighters) - Chrome Sparks Remix,66orPRle7aNvH8EtXroPr6,57
236,What So Not,We Can Be Friends,4LZsyQ1VRdqZhEqb8LpPlh,53
237,DubVision,Back To Life,3rnBqIIoxOpQ0p9BeW3NT4,60
238,GRiZ,Tiger Kingdom Space Camp,6XgGfrjsyberNzQXTBMLJ6,52
239,Lost Kings,LA & The Parties,4BX9utrulgT68sAqwWjrkZ,53
240,Sigala,Wish You Well - Benny Benassi Remix,08rjzQsf8beRbqIZyX3Snw,66
241,Galantis,We Can Get High,0Vct1PkjAYGH2X4iwNVR71,61
242,Alison Wonderland,Peace - Kaivon Remix,0K92KgcnGE6yaAsAEmnhva,53
243,Two Friends,Take It Off,18rkFZIlEVdXIpOulP72cZ,51
244,KSHMR,My Best Life (feat. Mike Waters),5kldIyD365H9iq8Cz1Jb5F,62
245,Avicii,Heaven - David Guetta & MORTEN Remix,4QAUGy6k7c3IOAhgWz52r7,65
246,Manila Killa,Skin,7EtRjxGWJcM0O4kyCJghJ9,53
247,Avicii,Heart Upon My Sleeve (feat. Imagine Dragons),6kXNnS7JJz0nAv4XEwEmQJ,63
248,ILLENIUM,Broken Ones (with Anna Clendening),6tPnAqe6UNeKMoOrruBSEi,54
249,Dabin,Alive,0XtnjngdyPgVxb9qXBUeJh,53
250,Moksi,Slow Burn,1AfA0K7BLxceH7PjzcZdZc,56
251,Midnight Kids,Those Were The Days (feat. Jared Lee),0n3G0FcRQRGMAqy0w01Ts3,53
252,Skrillex,Mumbai Power,2beor6qrB0XJxW1CM6X9x2,57
253,The Chainsmokers,Family - Frank Walker Remix,6YnkswUQX2GXOhywMsBDqp,61
254,Lost Kings,Too Far Gone,0s5ibKUNbISHnrBrx1o2nF,55
255,GRiZ,I’m Good,0mEFqF30sAoUNKBgCQcsn0,51
256,Hogland,Letting Go,1S7hEPenrIVKVTuEjtXKz9,67
257,Jax Jones,You Don't Know Me (feat. RAYE),4DJORZgsbqnEJ4f4B9TBGV,70
258,Calvin Harris,I'm Not Alone - 2019 Edit,3jFnw3ndyhIOeWc3VzrMS4,51
259,Mokita,ICLYA,32KLV8pNI4SRyPvnaTyNVA,58
260,Felix Jaehn,Never Alone,4w3InOZmItJiSlhnkr3lv6,67
261,Martin Garrix,These Are The Times (feat. JRM),5YN0zHycJ0Yxz31A5QsVov,65
262,Avicii,Tough Love - Tiësto Remix / Radio Edit,7bF6tCO3gFb8INrEDcjNT5,65
263,Mahalo,So Cold,3F6TGxqTgTnpGzIXqjZduA,53
264,DLMT,Younger - GATTÜSO Remix,59YzwcYhqPv748eP1jVQuB,58
265,Cheat Codes,Highway,4rhdtzBmrrDxYi35yQDpzF,61
266,Dabin,Bloom,0lw9uF9EXHY06DtbTWa2l9,54
