,artist_name,track_name,track_id,popularity
591,Exile,Smooth Sailing,3nKf9yI98z6AZysy4g1Z0t,1
592,Jay Ferguson,Medicated Goo,49cpQOAMJGgqaF1DWcuH4J,0
593,Philip Bailey,Once In A Lifetime,50iImFYMX5roBeMFsXwE6C,4
594,Clair Marlo,Sviraj,59pS6Rp810GxBFocnJaLLy,2
595,Champaign,Off and on Love,5F0hWe2ZiRd69fNwGfEn8E,2
596,Exile,Don't Leave Me This Way,7qEckZRB0XwQsp5GaKJfYP,2
597,Franke & The Knockouts,So Cool (Nobody's Fool),0JgXOA9NQvI4CcaG6kyPvS,0
598,Jay Ferguson,Babylon,1HGnbgh8xbjKciq5IKwx7w,0
599,England Dan,Caught up In the Middle,1XDxY3eshNUUKlUfAr36f1,0
600,Franke & The Knockouts,Without You (Not Another Lonely Night),2j3ziYR8nteWkscEYILuTb,1
601,England Dan,We'll Never Have to Say Goodbye Again (Single Version),3At51UceyA7OxC7PYnW2ud,2
602,Exile,I Can't Love You Anymore,3eRFKOs4avxRYDQqKIS3oc,2
603,Franke & The Knockouts,Shakedown,3wvrgrFVj5VHh7Vh9C5n6I,0
604,Franke & The Knockouts,Never Had It Better,4SbbLNuiLAQ4HtuxLFCsDr,1
605,Franke & The Knockouts,Come Rain or Shine - Remastered,4nQmfBwb0WlgwxYjHXH7r1,7
606,Jay Ferguson,Medicated Goo,569ymbHjOYo7ojMTnYfKR3,0
607,Clair Marlo,Dominique,58TuKyBoQvrCvPghjzVqrB,3
608,Franke & The Knockouts,Paid to the Order of Love,5bMPL1FWzClbmf5DO6lvEL,0
609,Champaign,Be Mine Tonight,6HDt9qCdUEOm9oMe6jpKcA,2
610,Franke & The Knockouts,Have No Fear,6IQBURZRdEvZqh2HtULgEG,0
611,Clair Marlo,Cruel Joke,6P02MXGDmDC1U8yuXPovpU,3
612,Exile,Do It All over Again,7LocglrNBvZEehrixqwoI4,1
613,Franke & The Knockouts,You Don't Want Me - Live Version,7M1TWBdNnssEEYm3qNlXXk,0
614,Jay Ferguson,"Let's Spend the Night Together / Have You Seen Your Mother, Baby / Standing In the Shadows",0tk92kSKsv669YpHnoyYjr,0
615,Franke & The Knockouts,Outrageous,0xH0b3kF4gxDN0rDxvH4vg,0
616,Jay Ferguson,Shakedown Cruise,19pNQWagJcZ4hjaAB0ZENR,1
617,England Dan,Some Things Don't Come Easy (Single Version),1pYmVyMLhQgrcgdbxbPzxt,0
618,Champaign,Walkin',2RS8482iHSHreEN5vpuB7y,1
619,Exile,Keep It in the Middle of the Road,2ZCNQwSm1UpcpY8ub8WEV1,1
620,England Dan,Rolling Fever,2dZhrKyzFcHey5HjE8x4Ox,5
621,Franke & The Knockouts,One Good Reason,4Ff858OF58jiP8kZXNQWyB,0
622,Franke & The Knockouts,Tonight,4iE787ZsZ6HuacvYfOTXA0,1
623,Jay Ferguson,Cozumal,4mRZNyFn6heSRgNdRZmfXB,0
624,Stephen Bishop,Rock Little Reindeer,5PaltvBXey6tWpXQOQcDLn,4
625,Exile,Since You Came In,5W7z0ERPIpdjnvBp7lV9jI,1
626,England Dan,Love Is the Answer,6O5kkIrG7JX9LZ217wgdg0,0
