,artist_name,track_name,track_id,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
17926,Buju Banton,Trust,5Tuep0cDZI1D54Il9MJdoB,2019,0.618,0.622,11,-7.05,0,0.312,0.126,0.0,0.532,0.312,114.017,185733,5
17927,Chris Janson,Waitin' on 5,0d2g4x2iOE7dcGfyUuso9l,2019,0.537,0.901,1,-2.967,1,0.0462,0.074,0.0,0.188,0.864,159.887,174453,4
17928,Superfly,覚醒,5YLFzFZPhlBlwM9t88tReb,2019,0.537,0.91,0,-4.455,0,0.181,0.112,5.07e-06,0.0922,0.135,108.065,255373,4
17929,Alter Bridge,Wouldn't You Rather,1bmip4OvKbC0t1VYbZqv8O,2019,0.459,0.96,5,-5.319,1,0.0898,3.5e-06,0.871,0.284,0.229,107.969,229940,4
17930,3TEETH,PUMPED UP KICKS,2jtHoahMaDTkdplWVboumX,2019,0.464,0.92,10,-5.673,0,0.0432,0.00143,0.114,0.343,0.266,91.04,271667,4
17931,The Beatles,Something - 2019 Mix,3S6N0Wbem9KV3DBcYNfXuv,2019,0.416,0.385,0,-9.388,1,0.0279,0.0958,5.24e-06,0.228,0.458,133.298,182227,4
17932,American Football,Uncomfortably Numb (feat. Hayley Williams),03k5XShK3FRSfDJq1zvYsB,2019,0.481,0.768,8,-7.995,1,0.0332,0.00754,0.00221,0.122,0.551,173.001,250419,4
17933,Jake Owen,Grass Is Always Greener,1S4zg0dP5HdZkOtqrDk3yg,2019,0.48,0.851,10,-3.98,1,0.0758,0.376,0.0,0.109,0.881,157.999,188360,4
17934,Hillsong UNITED,Good Grace - Radio Edit,1QrFNb4Sv7fzZpcj3T2XS1,2019,0.431,0.84,9,-6.342,1,0.0479,0.00116,0.0,0.0788,0.279,146.022,239507,4
17935,Chase Atlantic,YOU TOO.,19JWugGPygaONjXtnUtjB5,2019,0.562,0.632,9,-5.552,1,0.0371,0.233,1.83e-05,0.0747,0.143,98.09,187853,4
17936,The Growlers,Natural Affair,7fKmug2c1zcKu5vE8LhmVz,2019,0.593,0.94,2,-4.007,1,0.0392,0.0333,0.00252,0.214,0.673,129.024,218734,4
17937,Japanese Breakfast,Head Over Heels,1QPWV0EWKa7GiKO7F7zcVs,2019,0.383,0.15,7,-11.945,1,0.0298,0.954,0.0143,0.11,0.0559,68.128,237333,4
17938,Tom Petty and the Heartbreakers,Mary Jane's Last Dance,0UWhRKpZxLEUZhmku98WcH,2019,0.422,0.7,2,-7.149,1,0.0555,0.0487,0.0,0.109,0.616,168.207,271653,4
17939,PUP,See You at Your Funeral,6wHI39DPJk3BYAg6hqBy6F,2019,0.523,0.955,10,-3.27,0,0.0608,0.000327,0.00122,0.32,0.397,133.049,220133,4
17940,New Politics,Comeback Kid,7zCF8oskVOXzrvttiT6mQo,2019,0.699,0.9,6,-3.551,1,0.0421,0.0213,2.79e-05,0.0668,0.765,104.002,210577,4
17941,Willyecho,Monster,50eNAKjLqvLCTMWjMSL50A,2019,0.572,0.698,4,-6.102,0,0.0742,0.29,0.0,0.0603,0.384,139.774,238400,4
17942,Faye Webster,Room Temperature,5Ch5DnYhQB2j0kzxngTybS,2019,0.55,0.549,7,-7.876,0,0.0247,0.157,0.0736,0.102,0.402,111.458,244307,4
17943,Sheppard,Die Young,0XSTOKFdWPXlAEliq17XRw,2019,0.572,0.788,2,-5.318,1,0.052,0.224,0.0,0.168,0.281,119.955,235500,4
17944,Sturgill Simpson,All Said and Done,1Gv4gN0AF6qmXOoKmuRPS5,2019,0.423,0.764,7,-4.312,1,0.0551,0.462,0.0734,0.633,0.205,139.941,238535,4
17945,Turnover,Still In Motion,62MzwCaB5rZGRRKY7A64GV,2019,0.496,0.558,9,-8.499,1,0.0452,0.0282,0.0939,0.134,0.133,149.002,225689,4
17946,Mannequin Pussy,Drunk II,4j1OTpSF5ejqYPKwqHvlzM,2019,0.473,0.958,7,-3.67,1,0.0372,4.11e-05,0.425,0.0793,0.47,136.022,268695,4
17947,Francesca Battistelli,Defender (Neon Feather Remix),0TbAQiXfRBxM92vHaZGq4P,2019,0.294,0.6,7,-5.876,1,0.0347,0.0603,0.0,0.132,0.197,74.441,192320,4
17948,Shane & Shane,His Mercy Is More (Live),663E0Tn2w7TyDSO4ATGiPD,2019,0.448,0.52,7,-7.17,1,0.0298,0.598,0.0,0.093,0.347,117.903,286851,3
17949,LANCO,Rival,6cVFyXSMC9OFCcydD0Yld4,2019,0.482,0.892,7,-3.634,1,0.0355,0.0021,9.43e-06,0.728,0.734,82.03,184618,4
17950,Bastille,Million Pieces,7DjnfQNHk36aiMK4aLucMa,2019,0.286,0.827,2,-5.882,1,0.2,0.369,0.0,0.484,0.564,88.09,251658,5
17951,The National,Quiet Light,0Q92W84plffLlDY1tGJpio,2019,0.625,0.883,11,-6.99,1,0.0487,0.201,0.88,0.118,0.355,105.992,255280,4
17952,Granger Smith,Damn Strait,1vunZKFkclZzC1ByeRt1oJ,2019,0.539,0.848,11,-4.321,1,0.0413,0.0344,0.0,0.113,0.546,148.084,172349,4
17953,The Backseat Lovers,Watch Your Mouth,4DHLopEsKDwQBgucGKJuzj,2019,0.566,0.375,2,-10.933,1,0.0288,0.394,0.0243,0.0971,0.244,87.891,271176,4
17954,HEALTH,STRANGE DAYS (1999),4J2d9cZJPjULvvuRkZq0h7,2019,0.462,0.826,7,-8.905,0,0.0464,6.82e-05,0.188,0.606,0.0461,131.023,205000,4
17955,Enjambre,Siempre Tú,78N0HNsU9h7il0mKU7zhIS,2019,0.658,0.661,9,-7.844,1,0.0307,0.0559,0.000272,0.0952,0.374,102.037,192027,4
17956,Jake Scott,Lie,3mfb7KH9oUMQvkKwsihdFP,2019,0.549,0.176,9,-12.116,1,0.062,0.72,0.0,0.251,0.177,82.711,182690,4
17957,Jana Kramer,Good Enough,5j9PFsp0AceyYNc9lkmC42,2019,0.624,0.52,5,-6.779,1,0.0309,0.0285,0.000798,0.112,0.344,104.032,168462,4
17958,Rammstein,ZEIG DICH,3d3k8g4GTVx9EFIFlOZOEX,2019,0.545,0.942,0,-4.283,0,0.0417,0.00108,0.0246,0.0585,0.365,165.066,255845,4
17959,Weezer,Paranoid,3n8bWAjDqrAscPTHoCVY3U,2019,0.459,0.92,1,-2.847,1,0.0382,7.55e-05,0.000598,0.207,0.649,85.214,164853,4
17960,The Backseat Lovers,Just a Boy,1jRUUth3iAmmlSFA174YxZ,2019,0.59,0.532,4,-7.094,1,0.0282,0.00236,3.16e-05,0.136,0.304,92.901,250942,4
17961,Dylan Scott,Honey I'm Home,4CtbmgShfGHKwTvJZhX2P6,2019,0.513,0.612,7,-5.928,1,0.0368,0.0954,0.0,0.384,0.572,179.997,179493,4
17962,Matt Maeson,Hallucinogenics - Stripped,2AfgUQ2BSxGynkc5eoHIrE,2019,0.589,0.309,0,-8.709,1,0.0405,0.899,0.0,0.139,0.323,121.758,187173,4
17963,Santana,Breaking Down The Door,6ROdBdytf5vS5jo2nHBvO5,2019,0.723,0.938,2,-1.149,0,0.188,0.275,3.07e-06,0.217,0.865,103.015,270427,4
17964,Brittany Howard,History Repeats,7u0FwjCZoc3uZA4OJtlUrB,2019,0.555,0.933,11,-6.287,0,0.118,0.437,0.307,0.267,0.616,97.878,184827,4
17965,Circa Waves,Times Won't Change Me,7ep7SI6MdEo81to9GLouIw,2019,0.57,0.648,1,-7.369,1,0.027,0.0506,8.12e-05,0.0835,0.483,180.107,193039,4
17966,City Wolf,Protector,6l2P0RUbSkqz3ItLa5C9RW,2019,0.704,0.707,5,-4.115,1,0.0468,0.0194,0.0,0.033,0.589,112.033,201504,4
17967,Hachioji P,Gimme×Gimme feat. 初音ミク・鏡音リン,5XJh3VbvvnGYrkubcQwzys,2019,0.708,0.846,1,-5.443,1,0.244,0.0251,0.0104,0.0343,0.835,105.058,220930,4
17968,Beck,Super Cool (feat. Robyn & The Lonely Island),0eRQWmEPUj6HBPUQCO0pCU,2019,0.666,0.833,7,-5.075,1,0.0896,0.0327,0.0,0.186,0.653,103.993,203790,4
17969,The Score,In My Bones,6e7HeiJ73JX3VWTWsElnIr,2019,0.579,0.678,3,-7.422,0,0.0289,0.000133,0.00114,0.132,0.453,84.076,169121,4
17970,Eli Young Band,Break It In,3ZS8BrejwV7EXwyDF2bJDG,2019,0.487,0.735,2,-6.735,1,0.0453,0.00352,0.0,0.109,0.6,157.908,193329,4
17971,Arrested Youth,Dig,6lvaLDCPjbxhC8EmNVHfIO,2019,0.595,0.927,0,-4.825,1,0.0826,0.0316,0.0,0.216,0.719,145.067,174780,4
17972,Bad Suns,Away We Go,1JAV0OdaI5wPlYkijtZFPY,2019,0.476,0.904,9,-5.456,1,0.0447,4.6e-05,0.00228,0.119,0.5,141.221,205373,4
17973,Staind,It's Been Awhile - Acoustic Version,6I25tSGHFWOUxnxqVqzNaq,2019,0.64,0.54,11,-7.561,0,0.0262,0.112,5.32e-05,0.165,0.0621,113.835,270773,4
17974,Grizfolk,Spoonful,5Js5edLzibx0GcazYl7v85,2019,0.588,0.666,2,-6.467,0,0.039,0.0905,0.0,0.0667,0.439,126.753,188773,4
17975,Angel Olsen,Lark,13rEyddPoVpxXWWv2aTjqo,2019,0.447,0.56,7,-8.36,1,0.0316,0.00311,0.0991,0.22,0.0422,98.986,378827,4
17976,Run River North,Wake Up,4A8UwZaRbpX4GYnQGvDkPU,2019,0.608,0.596,9,-5.412,1,0.0354,0.0746,0.0,0.163,0.335,90.951,191013,4
17977,Brittany Howard,Georgia,5bTaLbpRK8aJvqf2xHlwa7,2019,0.369,0.549,10,-7.436,1,0.0892,0.512,0.099,0.116,0.246,91.579,198057,3
17978,Purple Mountains,All My Happiness is Gone,0oCpNIVoV1iJK51xmh59Yh,2019,0.504,0.773,7,-7.487,1,0.0272,0.00153,0.0246,0.232,0.698,138.16,260013,4
17979,grandson,Maria,4gwIqYEDyXn2PBH62WFSBv,2019,0.581,0.505,0,-10.311,1,0.0553,0.0246,0.000587,0.324,0.242,139.993,188571,4
17980,The Pale White,Swim For Your Life,5GuLKwgYs2odLi5LwK6oKA,2019,0.31,0.806,8,-4.936,0,0.126,0.00739,0.0,0.177,0.432,202.078,262842,4
17981,Brantley Gilbert,New Money,7ax8fN76VLrDqeHAKfFhW0,2019,0.487,0.79,5,-5.799,1,0.0423,0.00871,1.37e-05,0.374,0.688,74.943,191693,4
17982,Watsky,Mean Ass Drunk,3ycABvRuvDBbMF30FoCKRn,2019,0.692,0.788,7,-4.634,1,0.116,0.00161,0.000183,0.123,0.658,153.879,192947,4
17983,Reignwolf,Black and Red,1DJVvKIX6niMWGUitYkM1f,2019,0.368,0.921,8,-4.897,0,0.0919,0.000716,0.0449,0.295,0.451,119.113,219523,3
17984,STRFKR,Fantasy,0rh0VNi3ILEAdZVIzltaBX,2019,0.604,0.787,9,-5.332,0,0.0258,0.00997,0.795,0.0774,0.0767,106.012,313145,4
17985,Rival Sons,Shooting Stars,00kbL0ei9bVKAp9I23vF1l,2019,0.396,0.708,9,-4.864,1,0.0446,0.318,0.0,0.106,0.204,94.863,260133,4
17986,Mansionair,Violet City,4VPHxAtloVdaRWrzHJUtCA,2019,0.593,0.746,3,-7.8,0,0.0338,0.0632,0.17,0.211,0.371,162.009,213516,4
17987,HARBOUR,Float,3W0C4mIyVaOeoBUvCJIcbj,2019,0.55,0.799,11,-6.33,1,0.0431,0.0377,9.48e-05,0.131,0.343,145.037,271138,4
17988,Weyes Blood,Something to Believe,1VEF5x1WU1P5FWa7iTLR7V,2019,0.309,0.393,4,-8.608,1,0.0273,0.629,2.21e-05,0.346,0.194,136.896,285560,4
17989,Matt Maeson,Tread On Me,750amxX4DpEsA5N2IcAtm5,2019,0.59,0.486,0,-7.834,1,0.0417,0.442,0.0,0.216,0.54,140.003,210787,4
17990,Crumb,Cracking,4A4RgEk7hEFKwk9IUKdB8a,2019,0.635,0.386,6,-11.621,1,0.0342,0.394,0.793,0.0996,0.125,121.954,111987,4
17991,Pete Yorn,Calm Down,1MXb1CAZF9Rrvpp6pGcwsJ,2019,0.474,0.776,4,-7.142,1,0.0293,0.000193,0.67,0.159,0.196,151.962,175308,4
17992,Crystal Lake,Apollo,6qZthmNcaK0jlrkMZ3khmy,2019,0.293,0.96,1,-5.094,1,0.121,7.49e-05,0.000196,0.0954,0.177,98.059,312468,4
17993,YONAKA,Punch Bag,4dW5YBRHvy6PuDl60upoEu,2019,0.434,0.893,2,-3.437,0,0.0447,0.000341,2.25e-06,0.124,0.441,95.543,196946,4
17994,Gary Clark Jr.,This Land - Single Version,3lCfyDeaEYxEvJSnhv1ek3,2019,0.505,0.911,10,-3.006,0,0.0624,0.0315,1.83e-05,0.0745,0.281,81.978,236283,4
17995,Sublime With Rome,Light On,1jwZQL4mtNLwNIo47NOODe,2019,0.622,0.796,6,-5.029,0,0.0455,0.0237,2.18e-05,0.131,0.367,154.9,205373,4
17996,Brantley Gilbert,She Ain’t Home,1WH58TdOY8nf4FSIvLcfuG,2019,0.601,0.535,4,-7.547,1,0.0294,0.129,0.0,0.0833,0.525,128.054,201303,4
17997,The Script,Something Unreal,0eL459KLWfWjAJswx9MysK,2019,0.572,0.775,0,-4.828,1,0.0587,0.00259,1.01e-05,0.139,0.501,133.914,211653,4
17998,Cody Jinks,After the Fire,24sK8wcfCTeiaQwyrrKUGT,2019,0.56,0.611,1,-4.201,1,0.0299,0.0113,0.396,0.168,0.462,71.141,214442,4
17999,We Are Messengers,Power,1Tli4ykzVexUn987y49vlj,2019,0.644,0.811,5,-4.104,0,0.061,0.087,0.0,0.114,0.614,91.986,208118,4
18000,Jerkcurb,Night on Earth,26uu6uxVb5ck1vYhXDIrPR,2019,0.268,0.494,4,-7.219,1,0.0321,0.0656,2.61e-05,0.123,0.136,102.065,340769,3
18001,Brantley Gilbert,Breaks Down,3NxwWfUFI9hAwMXVMpwta3,2019,0.554,0.634,0,-7.013,1,0.0296,0.106,0.0,0.189,0.734,159.837,189164,3
18002,Layto,Beauty,0lrkKaRKobXWnGbvZA8iWW,2019,0.581,0.339,1,-9.765,0,0.0377,0.0766,0.0,0.111,0.147,75.002,147402,4
18003,BABYMETAL,Kagerou,4kNujQGCx2ytNLfYIEIcYP,2019,0.425,0.941,8,-2.326,1,0.077,3.1e-05,0.0168,0.409,0.282,97.498,210679,4
18004,The Dangerous Summer,Where Were You When The Sky Opened Up,1SgQ50tUgpiQRe8CEyAuls,2019,0.554,0.887,1,-4.681,1,0.0408,0.0143,7.82e-05,0.0687,0.455,109.984,247271,4
18005,Mick Flannery,Fool,4NgfxzTUZw3s953GcTvDxC,2019,0.366,0.556,11,-7.29,0,0.036,0.341,0.00111,0.205,0.276,90.021,216782,4
18006,Grizfolk,Shaky in the Knees,6hK0SJ7bCPSlmXB9yGVTr5,2019,0.591,0.601,7,-7.222,1,0.0269,0.19,0.00263,0.0958,0.515,117.076,209480,3
18007,Official HIGE DANdism,I Love...,4pRqq3MwcqitKqNO8rOrOb,2019,0.54,0.706,9,-5.235,1,0.0543,0.0171,0.0,0.225,0.385,172.021,282027,4
18008,Andy Grammer,My Own Hero,0KednpCIKKLMC17fcW80cN,2019,0.405,0.437,7,-6.996,1,0.0517,0.141,0.0,0.393,0.248,184.232,209549,3
18009,Better Oblivion Community Center,Chesapeake,2M83hc6bsgDO0iBybulUOt,2019,0.512,0.235,1,-13.331,1,0.0289,0.664,6.09e-06,0.115,0.0814,99.01,244486,4
18010,Better Oblivion Community Center,Little Trouble,4Z1n03nKoqctYdvphQFuhf,2019,0.567,0.764,5,-5.424,1,0.0435,0.0124,1.95e-05,0.408,0.581,141.953,174480,4
18011,RADWIMPS,We'll Be Alright (Movie Edit),4toGhOrpjQfweDT9flB5iq,2019,0.226,0.599,0,-6.847,1,0.0365,0.326,8.81e-06,0.114,0.0653,95.328,258373,3
18012,Rival Sons,Too Bad,6CCkq87g6MxHZ5uCYCqdk1,2019,0.31,0.858,0,-3.198,0,0.0367,0.000196,0.00392,0.334,0.247,144.652,284787,4
18013,Skillet,Back to Life,3YUFV2DmZaGNTikLnO6mIB,2019,0.443,0.9,11,-3.329,0,0.052,3.68e-05,0.617,0.11,0.476,160.006,276630,4
18014,Catfish and the Bottlemen,Fluctuate,27xKntLxqf0HDGVdcNIkcY,2019,0.413,0.886,8,-4.166,1,0.09,0.00086,0.000216,0.274,0.319,160.177,192053,4
18015,Randy Houser,No Stone Unturned,6iFZZn1BcsHzSP13598ujN,2019,0.677,0.78,11,-6.013,1,0.035,0.194,0.0956,0.123,0.368,107.014,261200,4
18016,Snail Mail,The 2nd Most Beautiful Girl In The World,2h3vNz33eXUaiKB9xkxrvR,2019,0.311,0.881,3,-4.232,1,0.0333,0.00011,0.00155,0.239,0.918,164.333,133467,4
18017,U2,Ahimsa,4PE2uKSpV0mQsLflT9Ylko,2019,0.496,0.58,0,-6.752,1,0.0252,0.0757,9.16e-05,0.106,0.102,91.086,230540,4
18018,YUNGBLUD,Time In A Bottle (from Fast & Furious Presents: Hobbs & Shaw),5upjxHp0qrNN2rHhnpxHGO,2019,0.282,0.594,2,-4.88,1,0.0361,0.0356,0.0,0.534,0.194,148.844,274907,3
18019,Alfie Templeman,Stop Thinking (About Me),22W4eNzgioQ4Tkz8B3v17a,2019,0.626,0.725,11,-7.782,0,0.177,0.0119,0.0675,0.0882,0.633,174.869,251061,4
18020,Marianas Trench,The Killing Kind,141SNZkvr2CYsiedNQmOCL,2019,0.298,0.578,7,-6.289,1,0.0537,0.266,0.0,0.0966,0.308,89.157,406468,4
18021,Parachute,Ocean,1nFJAKHt0jgzVogbNJT3Zz,2019,0.662,0.711,5,-4.924,1,0.0279,0.0686,1.17e-05,0.085,0.352,119.989,222400,4
18022,Cold War Kids,Dirt in my Eyes,2D7vv36dTHmoozVTvQJUhC,2019,0.751,0.742,8,-5.015,0,0.0251,0.0189,0.000401,0.157,0.815,102.036,220400,4
18023,Jake Scott,I Don't Want to Be Friends,2k9hoGgTZwM9NRytD7dsGC,2019,0.689,0.537,10,-8.608,1,0.181,0.157,0.0,0.524,0.461,95.928,182487,4
18024,Eve,ラストダンス,2zJQ7WiEDNFAfZS2mtE5A4,2019,0.495,0.837,6,-2.703,0,0.0467,0.000826,0.0,0.0461,0.82,176.096,240497,4
18025,James Blunt,The Truth,43aNLlvCErobCJHCBOz7c1,2019,0.673,0.688,1,-6.434,1,0.0527,0.0578,1.44e-05,0.133,0.848,121.967,222076,4
18026,Saiko,Powder,2kR2KL0FPDZvxrk7OI6N3C,2019,0.482,0.126,0,-15.584,1,0.322,0.659,0.924,0.0924,0.372,30.862,174545,4
18027,Prince,"Little Red Corvette (7"" Edit) - 2019 Remaster",5sBwoVg3meHJY84Ya2UjVx,2019,0.788,0.81,1,-6.176,1,0.0877,0.148,1.23e-05,0.84,0.802,123.007,188373,4
18028,Craig Morgan,"The Father, My Son, And The Holy Ghost",2E8oX0YmaIKWeuyjXar7vo,2019,0.567,0.646,0,-5.3,1,0.039,0.538,0.0,0.0557,0.198,139.91,246053,4
18029,The Beatles,Oh! Darling - 2019 Mix,3UHv8SSIkNUDRBUHJx3Cg6,2019,0.437,0.669,4,-6.524,1,0.0395,0.0344,0.00395,0.347,0.514,173.67,207147,3
18030,Michael Nau,No Quit,4g15kgCDhIdHEzbBJvCNd0,2019,0.491,0.675,7,-8.816,0,0.033,0.25,0.934,0.131,0.481,87.753,193520,4
18031,STARSET,OTHER WORLDS THAN THESE,0heufLGCARpOYKH2v8IMsj,2019,0.489,0.836,11,-5.844,0,0.0599,0.00012,4.81e-05,0.182,0.406,146.041,258200,4
18032,Otherwise,Lifted,0CgAy3FJTlmnlXB2bEYVBF,2019,0.631,0.781,0,-5.193,1,0.0391,0.000373,1.6e-06,0.111,0.698,90.032,176760,4
18033,Randy Houser,Our Hearts (feat. Lucie Silvas),5whINh6eBXl8JgI9Cv4KPK,2019,0.651,0.704,11,-6.458,1,0.0268,0.31,0.000589,0.0709,0.417,136.001,207973,4
18034,MISSIO,Rad Drugz,6nMBauRqzW8lqU9n3eBzw8,2019,0.615,0.884,7,-4.965,1,0.0333,0.0198,2.98e-06,0.0841,0.57,109.03,228387,4
18035,Foals,In Degrees,2muJzxNCRL7M2QeCmjPubU,2019,0.618,0.97,1,-3.249,1,0.0542,0.000618,0.0327,0.0544,0.673,121.989,297633,4
18036,JJ Heller,A Mother Like You,4Vnbh54MMkRf2uZXcON3Av,2019,0.489,0.141,10,-9.965,1,0.0313,0.951,2.31e-06,0.156,0.506,135.181,234813,3
18037,WALK THE MOON,Lose You Again,2xzefshjUCbnclKWe6KStt,2019,0.655,0.625,7,-7.276,1,0.0771,0.0211,0.00136,0.182,0.516,82.996,216613,4
18038,Crumb,M.R.,0GDHyRVlxRVxofJfrw3aVF,2019,0.382,0.436,8,-10.011,1,0.0292,0.8,0.939,0.126,0.318,138.9,217853,4
18039,Nirvana,Plateau - Live Version,5x6EpaBfj5cqS8jOlUErVR,2019,0.44,0.496,4,-12.671,1,0.115,0.511,2.02e-05,0.552,0.317,83.971,218040,4
18040,COIN,Let It All Out (10:05),0hkfChfdYxrcTqJZ79WDfw,2019,0.657,0.397,3,-10.558,1,0.0349,0.434,0.086,0.0841,0.595,94.016,220880,4
18041,Sam Fender,Will We Talk?,5g0HSob4PEq7M8blV6y70i,2019,0.296,0.925,1,-0.783,1,0.0767,0.00128,0.000315,0.0797,0.607,204.111,162600,4
18042,STARSET,DIVING BELL,79tRVkFEf5FOaVHOoLAXih,2019,0.285,0.552,1,-8.592,1,0.0451,0.00482,0.0,0.147,0.111,94.965,338333,4
18043,Hiss Golden Messenger,Everybody Needs Somebody,2M2pSUyaOpEg83cjK3Va7q,2019,0.615,0.504,11,-6.838,1,0.0462,0.643,0.00014,0.114,0.392,128.734,210704,4
18044,James Blunt,Monsters,4SykS8RWkF6eK6xeua7XLP,2019,0.375,0.409,0,-8.713,0,0.037,0.205,0.0,0.1,0.196,127.854,259991,3
18045,7eventh Time Down,The 99,0b8aqcgJjhk7PcShasRJLF,2019,0.434,0.648,3,-8.454,1,0.104,0.153,0.0,0.107,0.412,188.001,201076,4
18046,The Movement,Break in the Glass,4ikt47o22DUB4xJWUIip1b,2019,0.712,0.667,5,-6.774,0,0.201,0.0106,0.0,0.149,0.343,80.001,265443,4
18047,Chase Atlantic,GREENGREENGREEN,1ENRzsvaOA4iTw1ZUCRIW6,2019,0.629,0.639,7,-5.45,1,0.114,0.176,3.36e-05,0.128,0.339,154.012,190680,4
18048,THE DRIVER ERA,Nobody Knows,6X9gfDZxEJiUrsxSnX2Ju4,2019,0.665,0.845,7,-6.946,1,0.0381,0.00355,1.47e-05,0.0774,0.674,134.992,210419,4
18049,HEALTH,FEEL NOTHING,0V7joapUtnZmfLhLj1QVI4,2019,0.54,0.816,1,-7.334,1,0.031,4.92e-05,0.0104,0.0806,0.242,98.028,179373,4
18050,Chase Atlantic,ANGELS,1uCMyqf4cgJ3LIu01SgXb5,2019,0.608,0.711,5,-6.019,1,0.0462,0.062,1.55e-05,0.102,0.356,115.998,258280,4
18051,Yeasayer,Ecstatic Baby,1Qc4BJgL1RQrB0Iiko0JUI,2019,0.689,0.947,8,-4.511,1,0.032,0.228,0.00183,0.34,0.883,119.976,174171,4
18052,Dylan Scott,When You Say Nothing At All,0eJnCgfLOP5sd8RITt3ShV,2019,0.528,0.61,3,-6.199,1,0.0255,0.0881,0.0,0.108,0.359,80.009,220760,3
18053,Field Medic,henna tattoo,2YjAwa4TsoIJyqJlUJKDRh,2019,0.683,0.844,4,-6.417,1,0.0523,0.573,0.736,0.0643,0.6,92.58,145781,4
18054,PUBLIC,Make You Mine - Radio Edit,2myApuByBQtilklVVykdfC,2019,0.307,0.829,9,-4.077,1,0.0518,0.0061,0.0,0.383,0.443,205.6,196107,4
18055,Fontaines D.C.,Boys in the Better Land,0iJX82OGewFWpyRtB8zzo4,2019,0.392,0.973,9,-5.02,1,0.0733,0.000292,2.35e-05,0.348,0.6,176.977,300116,4
18056,Death Cab for Cutie,To the Ground,6MdbEX55Ks1oqGVwRb3nyX,2019,0.644,0.875,8,-4.193,1,0.0428,0.181,0.764,0.101,0.114,133.989,315693,4
18057,Muse,"Hungry Like the Wolf - Recorded Live at AIR Studios, London",0YdWb05mQJwJnd3U7zXWFv,2019,0.51,0.963,0,-3.659,1,0.0422,0.00111,0.0,0.743,0.732,129.035,189249,4
18058,The Holdup,Acting Up,4okM23gFpb1uDT9PTuMa8m,2019,0.735,0.575,0,-7.363,0,0.0283,0.0559,0.0,0.113,0.55,91.513,215327,4
18059,Howard Jones,Things Can Only Get Better,1Lm5JXlRt90S8dzk1ZqzmA,2019,0.74,0.77,7,-6.882,1,0.0346,0.272,0.00072,0.112,0.836,108.246,234200,4
18060,Jesse McCartney,Beautiful Soul - Radio Edit,2ilZQYNtFid0SeDqQkTFrd,2019,0.654,0.647,9,-4.354,1,0.0469,0.0778,0.0,0.0323,0.91,89.988,198293,4
18061,Easton Corbin,Somebody's Gotta Be Country,5ynDBvw2xo22bXRu4GHREg,2019,0.726,0.856,8,-2.807,1,0.035,0.0342,4.6e-06,0.302,0.962,114.022,182498,4
18062,The Goo Goo Dolls,Miracle Pill,7Az7CZGlPdRMq8E4rfOAS3,2019,0.503,0.727,0,-3.256,1,0.0257,0.0487,0.0,0.128,0.717,160.043,197968,4
18063,Set It Off,Different Songs,1tXwzTSWCRXMMfwYdzo7ls,2019,0.709,0.761,9,-4.232,1,0.0361,0.0104,3.91e-06,0.0838,0.823,127.016,226093,4
18064,Sturgill Simpson,The Dead Don't Die,4Ef1laInbBHGfn3qUMilBK,2019,0.542,0.491,2,-6.457,1,0.0314,0.726,0.000437,0.302,0.641,118.605,231374,4
18065,The Blue Stones,Grim,0v9zEZ8aSie2wi2V8YGkE0,2019,0.469,0.919,11,-5.637,0,0.172,0.000606,0.00514,0.367,0.336,167.871,302944,4
18066,Metronomy,Lately,4h33lJL2YU05kEMaSkao47,2019,0.669,0.674,8,-7.891,1,0.0603,0.0455,0.146,0.112,0.313,160.023,194640,4
18067,SWMRS,Trashbag Baby,34srWxhb9eFeBh3tqdY280,2019,0.43,0.895,0,-2.69,1,0.0865,0.000259,0.000118,0.196,0.591,169.938,197173,4
18068,Big Data,Unglued,6UoccDnNlShVeCenDDIEsl,2019,0.698,0.65,7,-4.379,1,0.0523,0.00156,0.0031,0.0975,0.789,146.999,204093,4
18069,Ron Pope,A Drop in the Ocean,0zh7fVVTgkjR1teGfFWZMC,2019,0.432,0.46,5,-4.381,1,0.0408,0.594,0.0,0.375,0.39,81.951,239567,4
18070,Skillet,Terrify the Dark,6wGzrGwqJKQ7PW3wh04ZYo,2019,0.478,0.816,11,-4.288,1,0.0451,0.00165,0.0,0.356,0.264,75.959,225468,4
18071,Magic City Hippies,Indiana,1RKcRHKDamJjZFxq7g3htb,2019,0.386,0.87,0,-6.024,1,0.125,0.00241,0.0504,0.156,0.888,80.342,198920,4
18072,Matt Maeson,Feel Good,39Rqt9KEOpsBG5T2wvy0np,2019,0.695,0.254,5,-11.012,1,0.0299,0.71,0.0,0.301,0.165,124.035,195973,4
18073,Sara Bareilles,Armor,4kO1W2nNKj6C9h5vm31sdX,2019,0.53,0.731,6,-7.073,1,0.049,0.0442,0.0145,0.193,0.69,78.796,267462,4
18074,The Black Keys,Under The Gun,7cO2S4l7b9Rtn5MqPHXTJU,2019,0.518,0.689,9,-6.89,1,0.0409,0.0151,0.000522,0.107,0.35,120.115,196325,4
18075,Vampire Weekend,Sympathy,2YegRTu9IjiUg4VWfnXyM3,2019,0.708,0.777,11,-5.507,0,0.0568,0.0199,0.0023,0.193,0.661,119.968,226733,4
