,artist_name,track_name,track_id,popularity
141,Rex Orange County,Never Had The Balls,5h68UTytwmTJDwoGbqLwzV,64
142,King Princess,Ain't Together,4aGvs7y4hQIbGss7zmEXKf,64
143,Sharon Van Etten,Seventeen,7yMYqHqzye8vtyiHqdVlZw,65
144,Joy Williams,The Trouble with Wanting,5ZUObJNpVt2l9GogUSfALc,65
145,Chelsea Cutler,please,0TzeZppPwhEhySYaNRulr9,65
146,The Head and the Heart,Missed Connection,4R9KztunyNTH13KtAqePLp,60
147,Briston Maroney,Caroline,3S5mohVxC0Xuj0tgZ7vU7g,60
148,Quinn XCII,Life Must Go On,3vmsnZF4KPLjbDgZEqwTdL,60
149,Rex Orange County,It's Not The Same Anymore,7vRia9rlEuTDQxkfXIKySi,63
150,Rex Orange County,It's Not The Same Anymore,7vRia9rlEuTDQxkfXIKySi,63
151,Caro,i don't miss u,5WgdCkTa3l9GznpPQaQH6W,63
152,Joy Williams,Front Porch,5sVyefkGgQeYCgnqr4KslQ,65
153,ROLE MODEL,that's just how it goes,4J4rJEaVpgr2tHwX6Jd13H,61
154,LÉON,You And I,4P1EGoXLWQ1YF6Nsmr1pfy,65
155,Rhys Lewis,No Right To Love You - Acoustic,48ZuloVdRcBiAgC4HMYmrI,57
156,NIKI,urs,50oEtTUNlce4TuZXQoJzXW,67
157,Adventure Time,I'm Just Your Problem (feat. Olivia Olson),2vJXkBYTfhmszE7ggfDc9E,61
158,FINNEAS,Claudia,04oG24PjVs59q72Id8wXFK,64
159,The Japanese House,Maybe You're the Reason,5Po5YmT4RhawSeqNXx5m0o,58
160,Sabrina Claudio,Truth Is,2AAL4PF8WtOgHKHajUBbwh,64
161,G-Eazy,"West Coast (feat. Blueface, ALLBLACK & YG)",4EnEGf9JzAJhF1XNY9DJcD,63
162,A R I Z O N A,Find Someone,3nZBR8LOcyeKa9GO7ZdDoG,61
163,Judah & the Lion,pictures feat. Kacey Musgraves,1zZIVe9x0JhdhpuQjLTjIM,61
164,Maisie Peters,Favourite Ex,1a1SQeSqUKzH5OUVTEx4ae,69
165,Clairo,Feel Something,27vN7hM1uXKgkjtSCwKkkb,62
166,Catie Turner,i luv him.,78vv48Ic6syaE6kWqDGY47,62
167,mxmtoon,seasonal depression,16vTdg4LWbLbgZ2uTrQcB8,62
168,Matthew Mole,Take Yours,6wwu8cc0nP60ha0biRmqGY,62
169,UMI,Down to Earth,5QzdYVqeAPnlBfbuJQ2AaO,62
170,Cavetown,Hug All Ur Friends,7KVA9XflawdJaRBd1XYkJu,61
171,Doja Cat,Say So,0FsKQ04gn6CHHOq2ISEm0H,61
172,FKA twigs,cellophane,2cYALQZNXmuFGp2ecgpKMa,64
173,Rhys Lewis,Things You Can't Change,4PBz2XQqKs9KICMO69iaiH,65
174,Christian Leave,Darling,2Fw4gGClr8zVFZVwIRjyWK,60
175,Whitney,Valleys (My Love),6gSVpASv2ElWCX6cOqJWLM,62
176,Rex Orange County,10/10,4tVphly4D1PB8tJC9gHMcJ,63
177,Rex Orange County,New House,79yScU3wNnv2yPF3awYqnU,63
178,Yoke Lore,Chin Up,4N001yHNZwq5A4kw9gkHyq,59
179,Boy In Space,7UP,4cB00WOFuQFLoDpnydcx8c,63
180,XYLØ,yes & no,6UVZo6UKUZC1J2KPP3IIwQ,64
181,Julia Jacklin,Someday - triple j Like A Version,2CxLla7i6lur02aOVMHPMK,56
182,Emily Burns,Is It Just Me?,1o2E5CwlBWuVElc41EqOSU,67
183,Rex Orange County,It Gets Better,6lxJDscGCALBzA0BdhGCiL,62
184,THE DRIVER ERA,Afterglow,2KKBlK4IZUdjlJ7F0WGzU6,62
185,SiR,That's Why I Love You (feat. Sabrina Claudio),3Ku9kSWtDQPC8bSWpHR7z0,62
186,flor,dancing around,5UAOuU3YK9xo76vtrhyDng,60
187,Still Woozy,Ipanema,0phxK01nh2jkPnYe9wLfdO,59
188,Carly Rae Jepsen,Party For One,7KW3XQV5Or5CF57MYVj5h4,62
189,Catie Turner,Prom Queen,0ITXmHlbxaWC7yHbjSWlvW,60
190,Wallows,Just Like A Movie,0Jgbauc8Nv2OOjR5ERW28B,62
191,Doja Cat,Talk Dirty,1j6NZFHrpc09YmEZuSlmwf,63
192,Vansire,Metamodernity,61GiMDN1kUiEQK6zHGMdnx,61
193,Nightly,Twenty Something,6Wz9rIfo9tOBcVCd1Mo7F7,60
194,Johnnyswim,Bridges,3VPFV5Xj8QjXDJKl2rVce7,59
195,Penny and Sparrow,Don't Wanna Be Without Ya,0WSGIwIEqpfe3jGJ5fZsHr,58
196,Hayden James,NUMB,0feV26ESzVptPP83N82VAO,63
197,Justin Jesso,Bigger Than,5X73AYzzEE5Di0JwcQKt9N,70
198,Tessa Violet,Bad Ideas,41K8qlXVHE5cDv7eifdk4G,61
199,Sabrina Claudio,Rumors (feat. ZAYN),6XjNLIoUiU2XKdbNp7PvHl,64
200,Witt Lowry,Crash,44Ntnebxz8ncM6NqCWBlDB,60
