,artist_name,track_name,track_id,popularity
845,Kenichiro Nishihara,Never Let Go - Instrumental,6HHlEdo81pmNuapvkEPQZl,35
846,Pete Rock & C.L. Smooth,They Reminisce Over You,3Li3JsJJ6qN0UC47ueewVY,34
847,Melodiesinfonie,feelinglow,5RH6zHyJRo7tPPu4JSDdNh,33
848,Jamie Cullum,The Age Of Anxiety,5ASlJvbXEVvZtSZwalBxpm,45
849,Background Instrumental Jazz,Better Time Ahead,10S26UdIj64OlVJmHe4XqC,35
850,Jamie Cullum,The Age Of Anxiety,5ASlJvbXEVvZtSZwalBxpm,45
851,Jazz Relax,Start Something New,2tskGjXkdlhAb9ytCkiey7,40
852,Instrumental Music Cafe,Nervous Smile,6CzG4lny4RiDlEVdhGULNz,34
853,Koralle,In My Room,2NdoWHe9pCobFoprald4sd,34
854,Matt Dusk,All Because Of You,2hzSfNfX8TI4uzPsq8W4OI,41
855,Jazz Morning Playlist,Jazz Brunch Atmosphere,2i84a9vviYkXCHogMHPhW5,35
856,Easy Listening Background Music,Easy Background Jazz,5M2vdhW5TYmRVgzA8QQghK,35
857,Pete Rock & C.L. Smooth,They Reminisce Over You,3Li3JsJJ6qN0UC47ueewVY,34
858,Natureboy Flako,Andar Y Volar,7CAAUNako7iZChpFkBJj8B,33
859,Flying Lotus,Fire Is Coming,185ZAmEXHzplBXOWqNtwAa,34
860,Seb Wildblood,small talk,2C7VzkQt8CEqr2qkueHiCP,45
861,Blue Lab Beats,Vibe Tribe,13ub3uDcsh7mqolvP2cTSc,37
862,Dave Grusin,Early A.M. Attitude,6NI7c9cHkM3w2YJVrzFlvX,35
863,Jazz Morning Playlist,Looking Forward,73L5usJRbo7wzL4CH2ILPy,35
864,Jazz Morning Playlist,Day Off,7mgqt1zXyqb1Lg7M6HW6wy,35
865,Sudan Archives,Green Eyes,5afGAHF6CD0B43vD1pciZZ,31
866,Flying Lotus,Remind U,20Yef2VRD3b1jviEJetBLB,33
867,Ibrahim Maalouf,N.E.G.U,5vKuE21kmH89BH5w5yWume,38
868,Jazz Morning Playlist,Jacks,1avALKVS2ibZw35FOmEUvr,35
869,Instrumental Music Cafe,Instrumental Jazz,7gdHMIlnMSV7nJhK9RKaoe,34
870,Instrumental Music Cafe,Chilled Instrumental Music,7BzfzvVSxLI6Lf6yJpKu8C,33
871,Saxophone Jazz,At the Jazz Club,4ezyk865p5ajDBtUdLjFbJ,35
872,Instrumental Music Cafe,Stop It.,3oZY8WfRUpS5ESt92IvIj7,35
