,artist_name,track_name,track_id,popularity
118,Player,Baby Come Back,4XCmtwJ515exlMwKZDFbO4,16
119,Bill Champlin,Love in the World,6ampmVXIZ5XZu6rMxNluOt,17
120,Atlanta Rhythm Section,Angel - Live,3MZnFtoXKSYGJGznw40sHq,12
121,Don Henley,The Boys Of Summer,3tKKWSVcJuBQc85ROEQJCY,16
122,Robert Palmer,Simply Irresistible - [Remix] [Extended Version],3zK3FguJdRUwi1VndSp6QY,11
123,George Benson,Give Me The Night - Live,4Oq8pNrLi67UxMkWGRNh1c,21
124,George Benson,Give Me The Night - Live,1kTmLvm1KxhLJALAQMAAJe,22
125,Bill Champlin,10 Miles,4nY1WeWuAgH5d0M6iR1Fhg,23
126,Bill Champlin,Love in the World,1yAC7EteOwRM9gWFRxFGrP,20
127,Atlanta Rhythm Section,Champagne Jam - Live,6DcPv0Yg7tRSP9IOyaYVNE,12
128,Don Henley,The Boys Of Summer,1niVoz1zSaJy5gfzF2mju8,15
129,Robert Palmer,Sneakin' Sally Through The Alley - Remix,0baWyFpTczz7pnuT0GQhgJ,12
130,Orleans,Dancing in the Moonlight,0eYANR3dwmap8fFA2Qd2Yp,12
131,Christopher Cross,Ride Like the Wind,2J2WKiMlm6SDCVWlZLLJVM,14
132,England Dan,I'd Really Love to See You Tonight,4Q8lpCjBdxGoavAoB5MB1R,11
133,Barry Manilow,Little Girl Blue,4xZZxQBnVFri3gJjYFq5fK,15
134,Barry Manilow,Lush Life,7eCgpm8ZtleuetuYk78LSm,16
135,Barry Manilow,We'll Be Together Again,2oTWJ3kkSxcV1jUMMRt2PY,15
136,Joey Scarbury,"Believe It or Not (From ""Greatest American Hero"")",34jdrJPcw5WI1FHp2wlsgV,8
137,Steely Dan,Rikki Don't Lose That Number,6BN4L8I4spXwebuD9xnAXq,16
138,Jim Messina,Your Mama Don't Dance - The Song Recorded Live @ TGL Farms,0J8lkbp9hGu4tJoSsNI11a,11
139,Rick Springfield,Jessie's Girl,2laeTB8l8T73jLCV2yW8ST,17
140,Atlanta Rhythm Section,Champagne Jam - Live,0ILKPNXmHyk4jCE1uqw1yJ,14
141,Don Henley,The Boys Of Summer,3xBdBER2cr8RrMWy4y2Ep4,17
142,Bill Champlin,Look Away,71tZMJVxrdzIFwFLWjWjfw,18
143,Bill Champlin,Between the Lines,55wa0HpSvqD1h5w28ZYVxP,19
144,Daryl Hall & John Oates,She's Gone,66Ag4SBM8yutX9EQ3cRncc,10
145,Chicago,Questions 67 & 68,19f8jBO2RbQgnMAafNXDOB,8
146,Michael Franks,Jealousy,6ACbXuouZ9fedS63ojoGvx,16
147,Orleans,Beautiful World,6JhflRa7incqlB8zPnxk6b,11
148,Orleans,Love Takes Time - Nashville Mix,0Qucn5RL1hD2pLoVP9UNLU,9
149,Barry Manilow,Polka Dots and Moonbeams,3peLsUhecm24MeuMs38JFM,15
150,Steely Dan,Do It Again,0GnaGo7CL8SkTsNSsLOJM6,18
151,Lauren Wood,Fallen - Remastered,4gEg1D6VT081Nqp3nvHLu3,7
152,England Dan,We'll Never Have to Say Goodbye Again (Single Version),4UscFH4c9u0RPO3mP4tWe2,8
